binary;function;function count;common linux file;networking;
/usr/sbin/mDNSResponderPosix (-rwxr-xr-x root root);strcat;1;false;yes;
/usr/lib/libsitelist.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/librtkmib.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libEventLog.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libnet.so.0 (-rwxr-xr-x root root);mmap;1;false;yes;
/usr/lib/libFVbase64.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/sbin/mDNSClientPosix (-rwxr-xr-x root root);system;1;false;yes;
/usr/lib/libPayload.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libutl.so.0 (-rwxr-xr-x root root);printf;1;false;no;
/usr/lib/libFVbridge.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libcfg.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libsitelist.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libEMail.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/librtkmib.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libFVbase64.so (-rw-r--r-- root root);popen;1;false;no;
/usr/lib/libFVwireless.so (-rw-r--r-- root root);popen;1;false;no;
/usr/lib/libFtp.so (-rw-r--r-- root root);fprintf;1;false;yes;
/usr/sbin/pppd (-rwxr-xr-x root root);sprintf;1;true;no;
/usr/lib/libPayload.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libnet.so.0 (-rwxr-xr-x root root);popen;1;false;yes;
/usr/lib/libProfile.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libFVbridge.so (-rw-r--r-- root root);popen;1;false;no;
/usr/lib/libsitelist.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libutl.so.0 (-rwxr-xr-x root root);sprintf;1;false;no;
/usr/lib/librtkmib.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libEMail.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libcfg.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libFVbase64.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libPayload.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libProfile.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libFtp.so (-rw-r--r-- root root);mmap;1;false;yes;
/usr/lib/libFVwireless.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libnet.so.0 (-rwxr-xr-x root root);printf;1;false;yes;
/usr/lib/libFVbridge.so (-rw-r--r-- root root);printf;1;false;no;
/usr/sbin/eventd (-rwxr-xr-x root root);strcat;1;false;no;
/usr/lib/libsitelist.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libFVbase64.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libEMail.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libutl.so.0 (-rwxr-xr-x root root);strcat;1;false;no;
/usr/lib/libcfg.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libPayload.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libProfile.so (-rw-r--r-- root root);popen;1;false;no;
/usr/sbin/mDNSResponderPosix (-rwxr-xr-x root root);strcpy;1;false;yes;
/usr/sbin/rtsp/rtspd (-rwxr-xr-x root root);strcat;1;false;yes;
/usr/lib/libFVbridge.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libFtp.so (-rw-r--r-- root root);popen;1;false;yes;
/usr/lib/libsitelist.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libFVbase64.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libnet.so.0 (-rwxr-xr-x root root);sprintf;1;false;yes;
/usr/lib/libFVwireless.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libEMail.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libProfile.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libutl.so.0 (-rwxr-xr-x root root);strcpy;1;false;no;
/usr/lib/libShareInfo.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libcfg.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libFVbridge.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libweb.so.0 (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libFVbase64.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libFtp.so (-rw-r--r-- root root);printf;1;false;yes;
/usr/lib/libnet.so.0 (-rwxr-xr-x root root);strcat;1;false;yes;
/usr/lib/libProfile.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libcfgbackup.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libShareInfo.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libFVsystem.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libFVbridge.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libFVwireless.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libFVbase64.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libutl.so.0 (-rwxr-xr-x root root);system;1;false;no;
/usr/lib/libcfg.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libFtp.so (-rw-r--r-- root root);sprintf;1;false;yes;
/usr/lib/libProfile.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libcfgbackup.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libShareInfo.so (-rw-r--r-- root root);popen;1;false;no;
/usr/sbin/pppd (-rwxr-xr-x root root);strcat;1;true;no;
/usr/lib/libnet.so.0 (-rwxr-xr-x root root);strcpy;1;false;yes;
/usr/lib/libFVbridge.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libFVwireless.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libProfile.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libFVsystem.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libFVmtd.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libHttpNotify.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libFtp.so (-rw-r--r-- root root);strcat;1;false;yes;
/usr/lib/libcrypto.so.0.9.8 (-r-xr-xr-x root root);fprintf;1;false;yes;
/usr/lib/libShareInfo.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libcfgbackup.so (-rw-r--r-- root root);popen;1;false;no;
/usr/sbin/mDNSResponderPosix (-rwxr-xr-x root root);system;1;false;yes;
/usr/lib/libweb.so.0 (-rwxr-xr-x root root);mmap;1;false;no;
/usr/lib/libFVconfig.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libnet.so.0 (-rwxr-xr-x root root);system;1;false;yes;
/usr/lib/libProfile.so (-rw-r--r-- root root);system;1;false;no;
/usr/sbin/eventd (-rwxr-xr-x root root);strcpy;1;false;no;
/usr/lib/libShareInfo.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libFVmtd.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libcfgbackup.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libFtp.so (-rw-r--r-- root root);strcpy;1;false;yes;
/usr/lib/libHttpNotify.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libFVwireless.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libFVconfig.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libasp.so.0 (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libFVsystem.so (-rw-r--r-- root root);popen;1;false;no;
/usr/sbin/rtsp/rtspd (-rwxr-xr-x root root);strcpy;1;false;yes;
/usr/lib/libMsgctrl.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libShareInfo.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libFVmtd.so (-rw-r--r-- root root);popen;1;false;no;
/usr/lib/libcfgbackup.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libHttpNotify.so (-rw-r--r-- root root);popen;1;false;no;
/usr/lib/libFtp.so (-rw-r--r-- root root);system;1;false;yes;
/usr/lib/libixml.so.2.0.4 (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libFVconfig.so (-rw-r--r-- root root);popen;1;false;no;
/usr/lib/libasp.so.0 (-rwxr-xr-x root root);mmap;1;false;no;
/usr/lib/libMsgctrl.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libaescrypt.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libShareInfo.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libFVmtd.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libcfgbackup.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libFVsystem.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libweb.so.0 (-rwxr-xr-x root root);popen;1;false;no;
/usr/lib/libHttpNotify.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libFVconfig.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libasp.so.0 (-rwxr-xr-x root root);popen;1;false;no;
/usr/lib/libShareInfo.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libRingBuf.so (-rw-r--r-- root root);fprintf;1;false;no;
/usr/lib/libaescrypt.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libixml.so.2.0.4 (-rwxr-xr-x root root);mmap;1;false;no;
/usr/lib/libMsgctrl.so (-rw-r--r-- root root);popen;1;false;no;
/usr/lib/libFVmtd.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libcfgbackup.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libFVconfig.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libHttpNotify.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libFVsystem.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libasp.so.0 (-rwxr-xr-x root root);printf;1;false;no;
/usr/sbin/pppd (-rwxr-xr-x root root);strcpy;1;true;no;
/usr/lib/libMsgctrl.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libaescrypt.so (-rw-r--r-- root root);popen;1;false;no;
/usr/lib/libRingBuf.so (-rw-r--r-- root root);mmap;1;false;no;
/usr/lib/libcfgbackup.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libFVmtd.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libixml.so.2.0.4 (-rwxr-xr-x root root);popen;1;false;no;
/usr/lib/libFVconfig.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libasp.so.0 (-rwxr-xr-x root root);sprintf;1;false;no;
/usr/lib/libHttpNotify.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libMsgctrl.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libweb.so.0 (-rwxr-xr-x root root);printf;1;false;no;
/usr/lib/libFVsystem.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libaescrypt.so (-rw-r--r-- root root);printf;1;false;no;
/usr/lib/libFVmtd.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libRingBuf.so (-rw-r--r-- root root);popen;1;false;no;
/web/cgi-bin/config/wps.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/httpd (-rwxr-xr-x root root);fprintf;1;true;no;
/usr/sbin/eventd (-rwxr-xr-x root root);system;1;false;no;
/usr/lib/libFVconfig.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libasp.so.0 (-rwxr-xr-x root root);strcat;1;false;no;
/usr/lib/libixml.so.2.0.4 (-rwxr-xr-x root root);printf;1;false;no;
/usr/sbin/rtsp/rtspd (-rwxr-xr-x root root);system;1;false;yes;
/usr/lib/libHttpNotify.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libMsgctrl.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libaescrypt.so (-rw-r--r-- root root);sprintf;1;false;no;
/usr/lib/libFVmtd.so (-rw-r--r-- root root);system;1;false;no;
/usr/lib/libRingBuf.so (-rw-r--r-- root root);printf;1;false;no;
/web/cgi-bin/config/wps.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/usr/lib/libFVsystem.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libasp.so.0 (-rwxr-xr-x root root);strcpy;1;false;no;
/usr/lib/libFVconfig.so (-rw-r--r-- root root);system;1;false;no;
/web/cgi-bin/config/upnp.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libHttpNotify.so (-rw-r--r-- root root);system;1;false;no;
/web/cgi-bin/config/irled.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libMsgctrl.so (-rw-r--r-- root root);strcpy;1;false;no;
/usr/lib/libaescrypt.so (-rw-r--r-- root root);strcat;1;false;no;
/web/cgi-bin/config/wps.cgi (-rwxr-xr-x root root);popen;1;false;no;
/usr/lib/libixml.so.2.0.4 (-rwxr-xr-x root root);sprintf;1;false;no;
/usr/lib/libRingBuf.so (-rw-r--r-- root root);sprintf;1;false;no;
/web/cgi-bin/config/video.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libasp.so.0 (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/upnp.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/system_reset.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libweb.so.0 (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/irled.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/usr/lib/libFVsystem.so (-rw-r--r-- root root);system;2;false;no;
/usr/lib/libMsgctrl.so (-rw-r--r-- root root);system;1;false;no;
/web/cgi-bin/config/wps.cgi (-rwxr-xr-x root root);printf;1;false;no;
/usr/lib/libaescrypt.so (-rw-r--r-- root root);strcpy;1;false;no;
/web/cgi-bin/config/wireless.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/httpd (-rwxr-xr-x root root);mmap;1;true;no;
/web/cgi-bin/config/video.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/usr/lib/libRingBuf.so (-rw-r--r-- root root);strcat;1;false;no;
/usr/lib/libixml.so.2.0.4 (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/system_reset.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/upnp.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/rtspurl.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/irled.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/wlansignal.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/wps.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/usr/lib/libaescrypt.so (-rw-r--r-- root root);system;1;false;no;
/web/cgi-bin/config/system_reboot.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/wireless.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/usr/sbin/pppd (-rwxr-xr-x root root);system;1;true;no;
/web/cgi-bin/config/video.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/system_reset.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/upnp.cgi (-rwxr-xr-x root root);printf;1;false;no;
/usr/lib/libRingBuf.so (-rw-r--r-- root root);strcpy;1;false;no;
/web/cgi-bin/config/rtspurl.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/irled.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/wlansignal.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/wps.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/usr/lib/libixml.so.2.0.4 (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/system_reboot.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/audio.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/wireless.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/system_reset.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/upnp.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/video.cgi (-rwxr-xr-x root root);printf;1;false;no;
/usr/lib/libweb.so.0 (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/rtspurl.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/group_list.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libRingBuf.so (-rw-r--r-- root root);system;1;false;no;
/web/cgi-bin/config/wlansignal.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/httpd (-rwxr-xr-x root root);popen;1;true;no;
/web/cgi-bin/config/wps.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/irled.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/audio.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/system_reboot.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/system_reset.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/upnp.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/usr/lib/libixml.so.2.0.4 (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/wireless.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/video.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/rtspurl.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/group_list.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/wlansignal.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/camera_info.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/irled.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/wps.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/audio.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/system_reboot.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/system_reset.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/upnp.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/wireless.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/rtspurl.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/group_list.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/video.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/icr.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/wlansignal.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/camera_info.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/irled.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/audio.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/ddns.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libssl.so.0.9.8 (-r-xr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/system_reboot.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/system_reset.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/upnp.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/rtspurl.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/icr.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/video.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/httpd (-rwxr-xr-x root root);printf;1;true;no;
/web/cgi-bin/config/group_list.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/wireless.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/usr/lib/libweb.so.0 (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/camera_info.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/wlansignal.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/audio.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/irled.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/ddns.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/system_reboot.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/system_reset.cgi (-rwxr-xr-x root root);system;2;false;no;
/web/cgi-bin/config/rtspurl.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/httpport.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/wlansignal.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/icr.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/group_list.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/audio.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/camera_info.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/video.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/wireless.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/ddns.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/notify.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/system_reboot.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/https.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/httpport.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/wlansignal.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/rtspurl.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/audio.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/icr.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/group_list.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/camera_info.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/event_log.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/wireless.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/system_reboot.cgi (-rwxr-xr-x root root);system;2;false;no;
/web/cgi-bin/config/ddns.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/notify.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/httpd (-rwxr-xr-x root root);sprintf;1;true;no;
/web/cgi-bin/config/https.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/httpport.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/camera_info.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/usr/lib/libweb.so.0 (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/audio.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/icr.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/group_list.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/event_log.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/datetime.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/mic.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libcrypto.so.0.9.8 (-r-xr-xr-x root root);mmap;1;false;yes;
/web/cgi-bin/config/ddns.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/notify.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/network.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/stream_auth.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/https.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/httpport.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/camera_info.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/icr.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/group_list.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/pppoe.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/event_log.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/sensor_info.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/mic.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/datetime.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/stream_auth.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/ddns.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/notify.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/https.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/network.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/httpport.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/icr.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/camera_info.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/pppoe.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/sensor_info.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/event_log.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/httpd (-rwxr-xr-x root root);strcat;1;true;no;
/web/cgi-bin/config/mic.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/stream_info.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/notify.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/ddns.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/stream_auth.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/datetime.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/https.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/httpport.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/network.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/icr.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/sensor_info.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/sensor_reset.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
